sido_code,sigungu_code,sido,yyyymm,pm10,sigungu,precipitation,male_avg_age,female_avg_age,year,month,disease_type,value
11,11740,서울,201906,26.0,강동구,74.0,41.5,43.3,2019,6,copd,141.3
26,26110,부산,201906,34.0,중구,324.3,47.6,50.8,2019,6,copd,274.4
26,26140,부산,201906,31.5,서구,324.3,46.1,49.0,2019,6,copd,280.9
26,26170,부산,201906,31.0,동구,324.3,47.1,50.7,2019,6,copd,376.6
26,26200,부산,201906,27.0,영도구,324.3,47.1,50.5,2019,6,copd,386.4
26,26230,부산,201906,29.0,부산진구,324.3,43.5,45.8,2019,6,copd,240.0
26,26260,부산,201906,33.0,동래구,324.3,42.4,45.0,2019,6,copd,146.7
26,26290,부산,201906,31.0,남구,324.3,42.8,45.4,2019,6,copd,211.7
26,26320,부산,201906,29.0,북구,324.3,42.3,44.7,2019,6,copd,139.8
26,26350,부산,201906,28.0,해운대구,324.3,41.9,44.5,2019,6,copd,155.4
26,26380,부산,201906,36.0,사하구,324.3,42.8,45.3,2019,6,copd,213.1
26,26410,부산,201906,30.5,금정구,324.3,43.6,46.6,2019,6,copd,176.9
26,26440,부산,201906,36.5,강서구,324.3,38.1,39.0,2019,6,copd,157.4
26,26470,부산,201906,33.0,연제구,324.3,42.8,45.2,2019,6,copd,237.8
26,26500,부산,201906,35.0,수영구,324.3,44.0,46.6,2019,6,copd,276.5
26,26530,부산,201906,34.0,사상구,324.3,43.3,45.5,2019,6,copd,174.2
26,26710,부산,201906,28.0,기장군,324.3,39.6,42.1,2019,6,copd,131.7
27,27110,대구,201906,29.0,중구,160.8,43.1,46.0,2019,6,copd,209.2
27,27140,대구,201906,29.0,동구,160.8,42.4,45.6,2019,6,copd,201.8
27,27170,대구,201906,35.0,서구,160.8,45.3,48.7,2019,6,copd,255.0
27,27200,대구,201906,30.0,남구,160.8,45.2,48.6,2019,6,copd,199.2
27,27230,대구,201906,35.0,북구,160.8,40.1,42.7,2019,6,copd,174.1
27,27260,대구,201906,30.0,수성구,160.8,40.4,43.3,2019,6,copd,147.5
27,27290,대구,201906,37.0,달서구,160.8,40.3,42.8,2019,6,copd,154.2
27,27710,대구,201906,35.0,달성군,160.8,38.6,40.6,2019,6,copd,164.1
28,28110,인천,201906,26.0,중구,49.7,40.7,42.0,2019,6,copd,146.5
28,28140,인천,201906,32.0,동구,49.7,44.3,47.3,2019,6,copd,383.4
28,28170,인천,201906,28.0,미추홀구,49.7,41.9,44.3,2019,6,copd,156.0
28,28185,인천,201906,28.0,연수구,49.7,38.2,39.7,2019,6,copd,80.2
28,28200,인천,201906,29.33333333,남동구,49.7,39.9,41.9,2019,6,copd,128.6
28,28237,인천,201906,28.0,부평구,49.7,41.0,43.1,2019,6,copd,160.7
28,28245,인천,201906,29.0,계양구,49.7,40.8,42.5,2019,6,copd,143.7
28,28260,인천,201906,28.66666667,서구,49.7,38.5,39.9,2019,6,copd,121.0
28,28710,인천,201906,30.0,강화군,49.7,50.4,53.7,2019,6,copd,406.2
29,29110,광주,201906,41.0,동구,158.0,44.3,47.0,2019,6,copd,306.3
29,29140,광주,201906,40.0,서구,158.0,39.5,42.0,2019,6,copd,154.2
29,29155,광주,201906,45.0,남구,158.0,40.8,43.5,2019,6,copd,271.5
29,29170,광주,201906,43.5,북구,158.0,40.0,42.6,2019,6,copd,198.4
29,29200,광주,201906,35.0,광산구,158.0,36.4,38.2,2019,6,copd,124.3
30,30110,대전,201906,32.0,동구,77.9,42.3,44.9,2019,6,copd,205.1
30,30140,대전,201906,31.0,중구,77.9,42.6,44.9,2019,6,copd,165.9
30,30170,대전,201906,31.5,서구,77.9,39.1,41.0,2019,6,copd,111.8
30,30200,대전,201906,26.0,유성구,77.9,36.9,38.7,2019,6,copd,67.8
30,30230,대전,201906,32.0,대덕구,77.9,41.5,43.8,2019,6,copd,173.4
31,31110,울산,201906,36.0,중구,247.5,41.0,43.4,2019,6,copd,205.3
31,31140,울산,201906,34.66666667,남구,247.5,40.0,41.8,2019,6,copd,143.0
31,31170,울산,201906,30.0,동구,247.5,39.4,40.9,2019,6,copd,178.5
31,31200,울산,201906,33.0,북구,247.5,36.7,38.0,2019,6,copd,145.5
31,31710,울산,201906,35.0,울주군,247.5,40.9,43.0,2019,6,copd,165.3
11,11110,서울,201907,25.0,종로구,194.4,43.8,45.2,2019,7,copd,230.0
11,11140,서울,201907,26.0,중구,194.4,44.1,45.6,2019,7,copd,221.9
11,11170,서울,201907,21.0,용산구,194.4,42.7,44.8,2019,7,copd,168.8
11,11200,서울,201907,27.0,성동구,194.4,41.5,42.9,2019,7,copd,205.7
11,11215,서울,201907,21.0,광진구,194.4,41.1,42.3,2019,7,copd,178.5
11,11230,서울,201907,22.0,동대문구,194.4,42.6,44.4,2019,7,copd,216.1
11,11260,서울,201907,22.0,중랑구,194.4,43.0,44.7,2019,7,copd,246.8
11,11290,서울,201907,23.0,성북구,194.4,41.7,43.7,2019,7,copd,174.6
11,11305,서울,201907,31.0,강북구,194.4,44.0,46.2,2019,7,copd,213.4
11,11320,서울,201907,23.0,도봉구,194.4,43.2,45.4,2019,7,copd,187.2
11,11350,서울,201907,27.0,노원구,194.4,41.0,43.6,2019,7,copd,147.7
11,11380,서울,201907,26.0,은평구,194.4,42.4,44.4,2019,7,copd,193.3
11,11410,서울,201907,24.0,서대문구,194.4,42.1,44.1,2019,7,copd,160.3
11,11440,서울,201907,25.0,마포구,194.4,40.6,42.2,2019,7,copd,146.2
11,11470,서울,201907,32.0,양천구,194.4,40.5,42.3,2019,7,copd,158.7
11,11500,서울,201907,28.0,강서구,194.4,40.9,42.6,2019,7,copd,163.1
11,11530,서울,201907,24.0,구로구,194.4,42.1,43.5,2019,7,copd,198.4
11,11545,서울,201907,25.0,금천구,194.4,42.9,44.5,2019,7,copd,217.8
11,11560,서울,201907,26.0,영등포구,194.4,42.0,43.2,2019,7,copd,209.2
11,11590,서울,201907,30.0,동작구,194.4,41.4,43.3,2019,7,copd,182.1
11,11620,서울,201907,26.0,관악구,194.4,41.2,42.7,2019,7,copd,166.2
11,11650,서울,201907,24.0,서초구,194.4,40.0,41.3,2019,7,copd,120.7
11,11680,서울,201907,29.0,강남구,194.4,40.0,41.5,2019,7,copd,91.0
11,11710,서울,201907,23.0,송파구,194.4,40.3,41.6,2019,7,copd,109.9
11,11740,서울,201907,26.0,강동구,194.4,41.5,43.4,2019,7,copd,155.9
26,26110,부산,201907,28.0,중구,358.9,47.7,50.9,2019,7,copd,224.3
26,26140,부산,201907,27.0,서구,358.9,46.2,49.1,2019,7,copd,300.3
26,26170,부산,201907,27.0,동구,358.9,47.2,50.7,2019,7,copd,360.7
26,26200,부산,201907,21.0,영도구,358.9,47.2,50.6,2019,7,copd,413.8
26,26230,부산,201907,27.0,부산진구,358.9,43.5,45.8,2019,7,copd,240.3
26,26260,부산,201907,29.0,동래구,358.9,42.4,45.0,2019,7,copd,187.3
26,26290,부산,201907,27.0,남구,358.9,42.8,45.5,2019,7,copd,218.2
26,26320,부산,201907,28.0,북구,358.9,42.3,44.7,2019,7,copd,155.3
26,26350,부산,201907,25.0,해운대구,358.9,41.9,44.5,2019,7,copd,184.4
26,26380,부산,201907,30.0,사하구,358.9,42.8,45.3,2019,7,copd,223.4
26,26410,부산,201907,25.5,금정구,358.9,43.7,46.7,2019,7,copd,193.3
26,26440,부산,201907,28.5,강서구,358.9,38.1,39.0,2019,7,copd,171.3
26,26470,부산,201907,28.0,연제구,358.9,42.8,45.2,2019,7,copd,256.0
26,26500,부산,201907,29.0,수영구,358.9,44.0,46.6,2019,7,copd,276.5
26,26530,부산,201907,30.0,사상구,358.9,43.4,45.6,2019,7,copd,205.4
26,26710,부산,201907,24.0,기장군,358.9,39.6,42.1,2019,7,copd,185.2
27,27110,대구,201907,23.0,중구,139.4,43.2,45.9,2019,7,copd,231.2
27,27140,대구,201907,24.0,동구,139.4,42.5,45.6,2019,7,copd,220.9
27,27170,대구,201907,28.0,서구,139.4,45.3,48.7,2019,7,copd,293.3
27,27200,대구,201907,22.0,남구,139.4,45.3,48.7,2019,7,copd,246.4
27,27230,대구,201907,29.0,북구,139.4,40.2,42.7,2019,7,copd,187.1
27,27260,대구,201907,23.0,수성구,139.4,40.4,43.4,2019,7,copd,172.4
27,27290,대구,201907,27.0,달서구,139.4,40.4,42.8,2019,7,copd,170.0
27,27710,대구,201907,28.0,달성군,139.4,38.6,40.6,2019,7,copd,184.4
28,28110,인천,201907,27.0,중구,220.8,40.6,42.0,2019,7,copd,144.3
28,28140,인천,201907,33.0,동구,220.8,44.4,47.4,2019,7,copd,526.2
28,28170,인천,201907,29.0,미추홀구,220.8,41.9,44.3,2019,7,copd,173.9
28,28185,인천,201907,31.0,연수구,220.8,38.2,39.7,2019,7,copd,84.0
28,28200,인천,201907,30.33333333,남동구,220.8,40.0,41.9,2019,7,copd,142.9
28,28237,인천,201907,31.0,부평구,220.8,41.1,43.2,2019,7,copd,180.0
28,28245,인천,201907,30.0,계양구,220.8,40.8,42.6,2019,7,copd,166.4
28,28260,인천,201907,33.0,서구,220.8,38.6,39.9,2019,7,copd,138.1
28,28710,인천,201907,31.0,강화군,220.8,50.4,53.7,2019,7,copd,498.7
29,29110,광주,201907,26.0,동구,242.2,44.2,46.9,2019,7,copd,299.2
29,29140,광주,201907,30.0,서구,242.2,39.5,42.0,2019,7,copd,180.7
29,29155,광주,201907,32.0,남구,242.2,40.8,43.5,2019,7,copd,320.6
29,29170,광주,201907,31.5,북구,242.2,40.0,42.6,2019,7,copd,216.8
29,29200,광주,201907,24.0,광산구,242.2,36.5,38.3,2019,7,copd,128.0
30,30110,대전,201907,24.0,동구,199.0,42.4,44.9,2019,7,copd,247.4
30,30140,대전,201907,27.0,중구,199.0,42.6,45.0,2019,7,copd,197.5
30,30170,대전,201907,26.5,서구,199.0,39.1,41.1,2019,7,copd,124.9
30,30200,대전,201907,18.0,유성구,199.0,36.9,38.8,2019,7,copd,81.3
30,30230,대전,201907,24.5,대덕구,199.0,41.5,43.9,2019,7,copd,196.0
31,31110,울산,201907,30.0,중구,206.5,41.0,43.4,2019,7,copd,252.7
31,31140,울산,201907,28.5,남구,206.5,40.0,41.9,2019,7,copd,147.0
31,31170,울산,201907,31.0,동구,206.5,39.4,41.0,2019,7,copd,159.7
31,31200,울산,201907,29.5,북구,206.5,36.8,38.0,2019,7,copd,146.5
31,31710,울산,201907,32.33333333,울주군,206.5,40.9,43.0,2019,7,copd,205.2
11,11110,서울,201908,24.0,종로구,190.5,43.8,45.2,2019,8,copd,193.0
11,11140,서울,201908,24.0,중구,190.5,44.1,45.6,2019,8,copd,212.4
11,11170,서울,201908,23.0,용산구,190.5,42.8,44.8,2019,8,copd,135.1
11,11200,서울,201908,28.0,성동구,190.5,41.6,43.0,2019,8,copd,174.5
11,11215,서울,201908,23.0,광진구,190.5,41.1,42.4,2019,8,copd,152.3
11,11230,서울,201908,21.0,동대문구,190.5,42.7,44.4,2019,8,copd,198.4
11,11260,서울,201908,21.0,중랑구,190.5,43.1,44.8,2019,8,copd,209.8
11,11290,서울,201908,26.0,성북구,190.5,41.7,43.7,2019,8,copd,146.4
11,11305,서울,201908,32.0,강북구,190.5,44.0,46.3,2019,8,copd,202.9
11,11320,서울,201908,20.0,도봉구,190.5,43.3,45.5,2019,8,copd,155.4
11,11350,서울,201908,26.0,노원구,190.5,41.0,43.7,2019,8,copd,137.5
11,11380,서울,201908,26.0,은평구,190.5,42.4,44.4,2019,8,copd,179.4
11,11410,서울,201908,23.0,서대문구,190.5,42.1,44.2,2019,8,copd,125.4
11,11440,서울,201908,23.0,마포구,190.5,40.7,42.2,2019,8,copd,155.9
11,11470,서울,201908,31.0,양천구,190.5,40.5,42.4,2019,8,copd,165.4
11,11500,서울,201908,27.0,강서구,190.5,40.9,42.6,2019,8,copd,136.0
11,11530,서울,201908,23.0,구로구,190.5,42.1,43.6,2019,8,copd,215.9
11,11545,서울,201908,24.0,금천구,190.5,42.9,44.6,2019,8,copd,184.7
11,11560,서울,201908,24.0,영등포구,190.5,42.0,43.3,2019,8,copd,170.3
11,11590,서울,201908,30.0,동작구,190.5,41.4,43.3,2019,8,copd,162.9
11,11620,서울,201908,24.0,관악구,190.5,41.2,42.8,2019,8,copd,153.6
11,11650,서울,201908,23.0,서초구,190.5,40.0,41.3,2019,8,copd,105.8
11,11680,서울,201908,29.0,강남구,190.5,40.0,41.5,2019,8,copd,90.4
11,11710,서울,201908,21.0,송파구,190.5,40.3,41.6,2019,8,copd,93.2
11,11740,서울,201908,22.0,강동구,190.5,41.5,43.4,2019,8,copd,124.5
26,26110,부산,201908,32.0,중구,156.3,47.8,51.0,2019,8,copd,210.0
26,26140,부산,201908,30.5,서구,156.3,46.2,49.1,2019,8,copd,301.2
26,26170,부산,201908,28.0,동구,156.3,47.1,50.6,2019,8,copd,300.6
26,26200,부산,201908,27.0,영도구,156.3,47.2,50.6,2019,8,copd,370.1
26,26230,부산,201908,30.0,부산진구,156.3,43.6,45.9,2019,8,copd,240.3
26,26260,부산,201908,33.0,동래구,156.3,42.4,45.0,2019,8,copd,143.4
26,26290,부산,201908,31.0,남구,156.3,42.9,45.5,2019,8,copd,194.2
26,26320,부산,201908,30.0,북구,156.3,42.4,44.8,2019,8,copd,132.6
26,26350,부산,201908,27.0,해운대구,156.3,42.0,44.6,2019,8,copd,147.0
26,26380,부산,201908,33.0,사하구,156.3,42.9,45.4,2019,8,copd,207.8
26,26410,부산,201908,29.0,금정구,156.3,43.7,46.7,2019,8,copd,177.4
26,26440,부산,201908,33.0,강서구,156.3,38.1,39.0,2019,8,copd,179.1
26,26470,부산,201908,29.0,연제구,156.3,42.9,45.2,2019,8,copd,250.7
26,26500,부산,201908,32.0,수영구,156.3,44.0,46.6,2019,8,copd,283.9
26,26530,부산,201908,32.0,사상구,156.3,43.5,45.7,2019,8,copd,180.7
26,26710,부산,201908,27.0,기장군,156.3,39.7,42.2,2019,8,copd,148.7
27,27110,대구,201908,24.0,중구,141.9,43.2,46.0,2019,8,copd,236.4
27,27140,대구,201908,24.0,동구,141.9,42.5,45.7,2019,8,copd,205.8
27,27170,대구,201908,28.0,서구,141.9,45.4,48.8,2019,8,copd,235.6
27,27200,대구,201908,23.0,남구,141.9,45.3,48.7,2019,8,copd,225.5
27,27230,대구,201908,29.5,북구,141.9,40.2,42.8,2019,8,copd,168.4
27,27260,대구,201908,23.0,수성구,141.9,40.5,43.4,2019,8,copd,145.8
27,27290,대구,201908,26.0,달서구,141.9,40.4,42.9,2019,8,copd,154.7
27,27710,대구,201908,25.0,달성군,141.9,38.7,40.7,2019,8,copd,168.0
28,28110,인천,201908,28.5,중구,143.7,40.7,42.0,2019,8,copd,139.9
28,28140,인천,201908,35.0,동구,143.7,44.4,47.5,2019,8,copd,405.1
28,28170,인천,201908,29.0,미추홀구,143.7,42.0,44.4,2019,8,copd,167.0
28,28185,인천,201908,32.0,연수구,143.7,38.2,39.7,2019,8,copd,77.5
28,28200,인천,201908,30.0,남동구,143.7,40.0,42.0,2019,8,copd,134.0
28,28237,인천,201908,29.0,부평구,143.7,41.1,43.2,2019,8,copd,155.0
28,28245,인천,201908,28.0,계양구,143.7,40.9,42.7,2019,8,copd,146.3
28,28260,인천,201908,31.66666667,서구,143.7,38.6,39.9,2019,8,copd,130.0
28,28710,인천,201908,32.0,강화군,143.7,50.4,53.7,2019,8,copd,427.9
29,29110,광주,201908,30.0,동구,64.8,44.1,46.8,2019,8,copd,263.7
29,29140,광주,201908,31.0,서구,64.8,39.6,42.1,2019,8,copd,151.5
29,29155,광주,201908,35.0,남구,64.8,40.9,43.5,2019,8,copd,272.4
29,29170,광주,201908,32.5,북구,64.8,40.1,42.6,2019,8,copd,168.2
29,29200,광주,201908,27.0,광산구,64.8,36.5,38.3,2019,8,copd,112.5
30,30110,대전,201908,25.0,동구,104.3,42.5,45.0,2019,8,copd,203.7
30,30140,대전,201908,29.0,중구,104.3,42.7,45.0,2019,8,copd,184.2
30,30170,대전,201908,29.0,서구,104.3,39.2,41.1,2019,8,copd,112.4
30,30200,대전,201908,19.0,유성구,104.3,37.0,38.8,2019,8,copd,73.6
30,30230,대전,201908,24.5,대덕구,104.3,41.6,44.0,2019,8,copd,155.3
31,31110,울산,201908,32.0,중구,195.7,41.1,43.5,2019,8,copd,201.7
31,31140,울산,201908,30.0,남구,195.7,40.1,41.9,2019,8,copd,141.1
31,31170,울산,201908,32.0,동구,195.7,39.5,41.0,2019,8,copd,147.2
31,31200,울산,201908,30.0,북구,195.7,36.8,38.0,2019,8,copd,124.0
31,31710,울산,201908,32.33333333,울주군,195.7,40.9,43.0,2019,8,copd,160.9
11,11110,서울,201909,20.0,종로구,139.8,43.9,45.2,2019,9,copd,178.5
11,11140,서울,201909,20.0,중구,139.8,44.2,45.6,2019,9,copd,195.8
11,11170,서울,201909,17.0,용산구,139.8,42.8,44.9,2019,9,copd,169.7
11,11200,서울,201909,24.0,성동구,139.8,41.6,43.0,2019,9,copd,172.2
11,11215,서울,201909,17.0,광진구,139.8,41.2,42.4,2019,9,copd,160.0
11,11230,서울,201909,16.0,동대문구,139.8,42.7,44.4,2019,9,copd,216.4
11,11260,서울,201909,14.0,중랑구,139.8,43.2,44.8,2019,9,copd,210.6
11,11290,서울,201909,29.0,성북구,139.8,41.8,43.7,2019,9,copd,145.7
11,11305,서울,201909,26.0,강북구,139.8,44.1,46.4,2019,9,copd,215.6
11,11320,서울,201909,17.0,도봉구,139.8,43.4,45.5,2019,9,copd,158.1
11,11350,서울,201909,21.0,노원구,139.8,41.1,43.8,2019,9,copd,149.4
11,11380,서울,201909,22.0,은평구,139.8,42.5,44.5,2019,9,copd,185.6
11,11410,서울,201909,20.0,서대문구,139.8,42.2,44.2,2019,9,copd,141.6
11,11440,서울,201909,16.0,마포구,139.8,40.7,42.2,2019,9,copd,133.7
11,11470,서울,201909,27.0,양천구,139.8,40.6,42.4,2019,9,copd,150.4
11,11500,서울,201909,24.0,강서구,139.8,41.0,42.7,2019,9,copd,129.9
11,11530,서울,201909,20.0,구로구,139.8,42.2,43.6,2019,9,copd,183.7
11,11545,서울,201909,19.0,금천구,139.8,43.0,44.6,2019,9,copd,195.4
11,11560,서울,201909,22.0,영등포구,139.8,42.1,43.3,2019,9,copd,174.6
11,11590,서울,201909,29.0,동작구,139.8,41.5,43.3,2019,9,copd,172.7
11,11650,서울,201909,19.0,서초구,139.8,40.0,41.4,2019,9,copd,119.1
11,11680,서울,201909,24.0,강남구,139.8,40.1,41.5,2019,9,copd,93.0
11,11710,서울,201909,19.0,송파구,139.8,40.4,41.7,2019,9,copd,106.1
11,11740,서울,201909,19.0,강동구,139.8,41.6,43.4,2019,9,copd,144.0
26,26110,부산,201909,27.0,중구,279.0,47.9,51.1,2019,9,copd,212.4
26,26140,부산,201909,24.25,서구,279.0,46.3,49.2,2019,9,copd,268.0
26,26170,부산,201909,22.0,동구,279.0,47.1,50.6,2019,9,copd,358.4
26,26200,부산,201909,21.0,영도구,279.0,47.3,50.7,2019,9,copd,347.9
26,26230,부산,201909,23.0,부산진구,279.0,43.6,45.9,2019,9,copd,231.4
26,26260,부산,201909,26.0,동래구,279.0,42.4,45.0,2019,9,copd,165.9
26,26290,부산,201909,24.0,남구,279.0,42.9,45.6,2019,9,copd,193.5
26,26320,부산,201909,24.0,북구,279.0,42.5,44.8,2019,9,copd,143.9
26,26350,부산,201909,22.0,해운대구,279.0,42.0,44.7,2019,9,copd,164.5
26,26380,부산,201909,28.0,사하구,279.0,42.9,45.5,2019,9,copd,206.9
26,26410,부산,201909,24.0,금정구,279.0,43.8,46.8,2019,9,copd,214.6
26,26440,부산,201909,27.0,강서구,279.0,38.1,39.1,2019,9,copd,167.5
26,26470,부산,201909,25.0,연제구,279.0,42.9,45.3,2019,9,copd,244.0
26,26500,부산,201909,25.0,수영구,279.0,44.1,46.7,2019,9,copd,264.0
26,26530,부산,201909,25.0,사상구,279.0,43.5,45.7,2019,9,copd,190.7
26,26710,부산,201909,23.5,기장군,279.0,39.7,42.2,2019,9,copd,150.6
27,27110,대구,201909,20.0,중구,185.5,43.2,46.0,2019,9,copd,189.9
27,27140,대구,201909,21.0,동구,185.5,42.6,45.7,2019,9,copd,196.3
27,27170,대구,201909,25.0,서구,185.5,45.5,48.9,2019,9,copd,224.2
27,27200,대구,201909,21.0,남구,185.5,45.3,48.7,2019,9,copd,219.4
27,27230,대구,201909,27.0,북구,185.5,40.3,42.8,2019,9,copd,174.5
27,27260,대구,201909,19.5,수성구,185.5,40.5,43.5,2019,9,copd,162.2
27,27290,대구,201909,23.0,달서구,185.5,40.5,43.0,2019,9,copd,162.8
27,27710,대구,201909,22.0,달성군,185.5,38.7,40.7,2019,9,copd,169.2
28,28110,인천,201909,26.5,중구,229.0,40.7,42.1,2019,9,copd,168.7
28,28140,인천,201909,33.0,동구,229.0,44.5,47.5,2019,9,copd,363.2
28,28170,인천,201909,26.0,미추홀구,229.0,42.0,44.5,2019,9,copd,150.9
28,28185,인천,201909,29.0,연수구,229.0,38.2,39.7,2019,9,copd,81.0
28,28200,인천,201909,27.66666667,남동구,229.0,40.1,42.0,2019,9,copd,146.6
28,28237,인천,201909,26.0,부평구,229.0,41.2,43.3,2019,9,copd,158.1
28,28245,인천,201909,26.0,계양구,229.0,41.0,42.7,2019,9,copd,138.7
28,28260,인천,201909,27.33333333,서구,229.0,38.7,40.0,2019,9,copd,124.7
28,28710,인천,201909,32.0,강화군,229.0,50.5,53.8,2019,9,copd,435.1
29,29110,광주,201909,26.0,동구,165.8,44.1,46.8,2019,9,copd,255.6
29,29140,광주,201909,27.0,서구,165.8,39.6,42.1,2019,9,copd,162.8
29,29155,광주,201909,32.0,남구,165.8,40.9,43.5,2019,9,copd,281.6
29,29170,광주,201909,27.5,북구,165.8,40.1,42.7,2019,9,copd,187.3
29,29200,광주,201909,24.0,광산구,165.8,36.6,38.4,2019,9,copd,129.5
30,30110,대전,201909,22.0,동구,167.0,42.5,45.0,2019,9,copd,215.2
30,30140,대전,201909,21.0,중구,167.0,42.8,45.1,2019,9,copd,175.5
30,30170,대전,201909,22.0,서구,167.0,39.2,41.1,2019,9,copd,114.7
30,30200,대전,201909,18.0,유성구,167.0,37.0,38.9,2019,9,copd,61.8
30,30230,대전,201909,22.5,대덕구,167.0,41.7,44.0,2019,9,copd,168.3
31,31110,울산,201909,23.0,중구,287.5,41.1,43.6,2019,9,copd,202.2
31,31140,울산,201909,24.5,남구,287.5,40.1,42.0,2019,9,copd,122.0
31,31170,울산,201909,28.0,동구,287.5,39.6,41.1,2019,9,copd,135.3
31,31200,울산,201909,27.5,북구,287.5,36.9,38.1,2019,9,copd,131.3
31,31710,울산,201909,28.66666667,울주군,287.5,41.0,43.1,2019,9,copd,158.2
11,11110,서울,201910,27.0,종로구,55.5,43.9,45.3,2019,10,copd,218.8
11,11140,서울,201910,27.0,중구,55.5,44.2,45.7,2019,10,copd,221.1
11,11170,서울,201910,23.0,용산구,55.5,42.8,44.9,2019,10,copd,151.7
11,11200,서울,201910,34.0,성동구,55.5,41.6,43.1,2019,10,copd,201.1
11,11215,서울,201910,23.0,광진구,55.5,41.2,42.4,2019,10,copd,179.9
11,11230,서울,201910,43.0,동대문구,55.5,42.8,44.5,2019,10,copd,233.1
11,11260,서울,201910,45.0,중랑구,55.5,43.2,44.9,2019,10,copd,258.4
11,11290,서울,201910,40.0,성북구,55.5,41.8,43.7,2019,10,copd,176.9
11,11305,서울,201910,36.0,강북구,55.5,44.1,46.4,2019,10,copd,235.1
11,11320,서울,201910,25.0,도봉구,55.5,43.4,45.6,2019,10,copd,198.6
11,11350,서울,201910,28.0,노원구,55.5,41.1,43.8,2019,10,copd,165.7
11,11380,서울,201910,29.0,은평구,55.5,42.5,44.5,2019,10,copd,186.0
11,11410,서울,201910,28.0,서대문구,55.5,42.2,44.3,2019,10,copd,145.4
11,11440,서울,201910,43.0,마포구,55.5,40.7,42.2,2019,10,copd,140.6
11,11470,서울,201910,39.0,양천구,55.5,40.6,42.4,2019,10,copd,170.5
11,11500,서울,201910,36.0,강서구,55.5,41.0,42.7,2019,10,copd,151.7
11,11530,서울,201910,28.0,구로구,55.5,42.2,43.6,2019,10,copd,215.7
11,11545,서울,201910,28.0,금천구,55.5,43.0,44.7,2019,10,copd,252.1
11,11560,서울,201910,30.0,영등포구,55.5,42.1,43.4,2019,10,copd,186.6
11,11590,서울,201910,35.0,동작구,55.5,41.5,43.4,2019,10,copd,190.2
11,11620,서울,201910,45.0,관악구,55.5,41.3,42.9,2019,10,copd,159.4
11,11650,서울,201910,29.0,서초구,55.5,40.1,41.4,2019,10,copd,128.1
11,11680,서울,201910,33.0,강남구,55.5,40.1,41.6,2019,10,copd,106.0
11,11710,서울,201910,29.0,송파구,55.5,40.4,41.7,2019,10,copd,120.9
11,11740,서울,201910,34.0,강동구,55.5,41.6,43.4,2019,10,copd,146.3
26,26110,부산,201910,26.0,중구,139.9,48.0,51.1,2019,10,copd,245.8
26,26140,부산,201910,28.25,서구,139.9,46.3,49.2,2019,10,copd,312.3
26,26170,부산,201910,22.0,동구,139.9,47.1,50.6,2019,10,copd,334.6
26,26200,부산,201910,23.0,영도구,139.9,47.4,50.8,2019,10,copd,432.7
26,26230,부산,201910,26.0,부산진구,139.9,43.6,46.0,2019,10,copd,269.1
26,26260,부산,201910,29.0,동래구,139.9,42.5,45.0,2019,10,copd,168.5
26,26290,부산,201910,26.0,남구,139.9,43.0,45.6,2019,10,copd,216.8
26,26320,부산,201910,28.0,북구,139.9,42.5,44.9,2019,10,copd,153.5
26,26350,부산,201910,24.0,해운대구,139.9,42.1,44.7,2019,10,copd,175.3
26,26380,부산,201910,34.0,사하구,139.9,43.0,45.5,2019,10,copd,252.0
26,26410,부산,201910,25.5,금정구,139.9,43.9,46.8,2019,10,copd,228.8
26,26440,부산,201910,30.0,강서구,139.9,38.2,39.1,2019,10,copd,209.2
26,26470,부산,201910,28.0,연제구,139.9,43.0,45.3,2019,10,copd,287.5
26,26500,부산,201910,24.0,수영구,139.9,44.1,46.8,2019,10,copd,313.9
26,26530,부산,201910,30.0,사상구,139.9,43.6,45.8,2019,10,copd,223.3
26,26710,부산,201910,27.0,기장군,139.9,39.8,42.3,2019,10,copd,182.1
27,27110,대구,201910,26.0,중구,155.2,43.2,46.0,2019,10,copd,198.9
27,27140,대구,201910,26.0,동구,155.2,42.6,45.8,2019,10,copd,227.8
27,27170,대구,201910,30.0,서구,155.2,45.5,49.0,2019,10,copd,259.6
27,27200,대구,201910,26.0,남구,155.2,45.4,48.8,2019,10,copd,254.5
27,27230,대구,201910,30.5,북구,155.2,40.3,42.9,2019,10,copd,186.2
27,27260,대구,201910,26.5,수성구,155.2,40.6,43.5,2019,10,copd,168.2
27,27290,대구,201910,25.0,달서구,155.2,40.5,43.0,2019,10,copd,165.2
27,27710,대구,201910,24.0,달성군,155.2,38.7,40.8,2019,10,copd,173.1
28,28110,인천,201910,35.5,중구,31.9,40.6,42.0,2019,10,copd,193.9
28,28140,인천,201910,37.0,동구,31.9,44.5,47.6,2019,10,copd,586.7
28,28170,인천,201910,34.66666667,미추홀구,31.9,42.1,44.5,2019,10,copd,184.9
28,28185,인천,201910,35.0,연수구,31.9,38.2,39.7,2019,10,copd,108.6
28,28200,인천,201910,33.66666667,남동구,31.9,40.1,42.1,2019,10,copd,152.2
28,28237,인천,201910,33.0,부평구,31.9,41.3,43.4,2019,10,copd,188.0
28,28245,인천,201910,35.0,계양구,31.9,41.0,42.8,2019,10,copd,167.1
28,28260,인천,201910,36.0,서구,31.9,38.7,40.1,2019,10,copd,141.6
28,28710,인천,201910,35.0,강화군,31.9,50.5,53.8,2019,10,copd,439.4
